Period,Number,Result,Timestamp
20260906100051522,5,BIG,2026-09-06 12:40:59
20260906100051523,4,SMALL,2026-09-06 12:41:30
20260906100051524,3,SMALL,2026-09-06 12:42:00
20260906100051525,2,SMALL,2026-09-06 12:42:30
20260906100051526,4,SMALL,2026-09-06 12:43:01
20260906100051527,1,SMALL,2026-09-06 12:43:32
20260906100051528,4,SMALL,2026-09-06 12:44:02
20260906100051529,1,SMALL,2026-09-06 12:44:31
20260906100051530,9,BIG,2026-09-06 12:44:57
20260906100051531,7,BIG,2026-09-06 12:45:32
20260906100051532,6,BIG,2026-09-06 12:45:57
20260906100051533,6,BIG,2026-09-06 12:46:27
20260906100051534,6,BIG,2026-09-06 12:46:57
20260906100051535,7,BIG,2026-09-06 12:47:27
20260906100051536,8,BIG,2026-09-06 12:47:58
20260906100051537,6,BIG,2026-09-06 12:48:28
20260906100051538,3,SMALL,2026-09-06 12:48:58
20260906100051539,9,BIG,2026-09-06 12:49:28
20260906100051540,9,BIG,2026-09-06 12:49:58
20260906100051541,6,BIG,2026-09-06 12:50:28
20260906100051542,0,SMALL,2026-09-06 12:50:58
20260906100051543,7,BIG,2026-09-06 12:51:28
20260906100051544,9,BIG,2026-09-06 12:51:58
20260906100051545,8,BIG,2026-09-06 12:52:28
20260906100051546,3,SMALL,2026-09-06 12:52:58
20260906100051547,7,BIG,2026-09-06 12:53:27
20260906100051548,4,SMALL,2026-09-06 12:53:57
20260906100051549,4,SMALL,2026-09-06 12:54:27
20260906100051550,7,BIG,2026-09-06 12:54:58
20260906100051551,5,BIG,2026-09-06 12:55:28
20260906100051552,4,SMALL,2026-09-06 12:55:58
20260906100051553,5,BIG,2026-09-06 12:56:28
20260906100051554,0,SMALL,2026-09-06 12:56:57
20260906100051555,3,SMALL,2026-09-06 12:57:27
20260906100051556,9,BIG,2026-09-06 12:57:57
20260906100051557,5,BIG,2026-09-06 12:58:31
20260906100051558,6,BIG,2026-09-06 12:59:01
20260906100051559,3,SMALL,2026-09-06 12:59:31
20260906100051560,1,SMALL,2026-09-06 13:00:01
20260906100051561,4,SMALL,2026-09-06 13:00:31
20260906100051562,7,BIG,2026-09-06 13:01:01
20260906100051563,9,BIG,2026-09-06 13:01:30
20260906100051564,8,BIG,2026-09-06 13:02:00
20260906100051565,2,SMALL,2026-09-06 13:02:31
20260906100051566,8,BIG,2026-09-06 13:03:01
20260906100051567,9,BIG,2026-09-06 13:03:31
20260906100051568,6,BIG,2026-09-06 13:04:01
20260906100051569,2,SMALL,2026-09-06 13:04:32
20260906100051570,7,BIG,2026-09-06 13:04:58
20260906100051571,0,SMALL,2026-09-06 13:05:29
20260906100051572,7,BIG,2026-09-06 13:06:01
20260906100051573,9,BIG,2026-09-06 13:06:28
20260906100051574,0,SMALL,2026-09-06 13:07:01
20260906100051575,6,BIG,2026-09-06 13:07:29
20260906100051576,3,SMALL,2026-09-06 13:08:00
20260906100051577,8,BIG,2026-09-06 13:08:32
20260906100051578,7,BIG,2026-09-06 13:08:59
20260906100051579,5,BIG,2026-09-06 13:09:31
20260906100051580,7,BIG,2026-09-06 13:09:57
20260906100051581,3,SMALL,2026-09-06 13:10:28
20260906100051582,8,BIG,2026-09-06 13:10:59
20260906100051583,8,BIG,2026-09-06 13:11:28
20260906100051584,3,SMALL,2026-09-06 13:11:58
20260906100051585,3,SMALL,2026-09-06 13:12:29
20260906100051586,8,BIG,2026-09-06 13:12:58
20260906100051587,4,SMALL,2026-09-06 13:13:29
20260906100051588,7,BIG,2026-09-06 13:13:59
20260906100051589,3,SMALL,2026-09-06 13:14:30
20260906100051590,6,BIG,2026-09-06 13:15:00
20260906100051591,9,BIG,2026-09-06 13:15:27
20260906100051592,4,SMALL,2026-09-06 13:15:57
20260906100051593,5,BIG,2026-09-06 13:16:28
20260906100051594,0,SMALL,2026-09-06 13:17:01
20260906100051595,8,BIG,2026-09-06 13:17:31
20260906100051596,2,SMALL,2026-09-06 13:18:02
20260906100051597,4,SMALL,2026-09-06 13:18:27
20260906100051598,4,SMALL,2026-09-06 13:18:57
20260906100051599,0,SMALL,2026-09-06 13:19:27
20260906100051600,6,BIG,2026-09-06 13:19:58
20260906100051601,0,SMALL,2026-09-06 13:20:28
20260906100051602,7,BIG,2026-09-06 13:20:59
20260906100051603,4,SMALL,2026-09-06 13:21:29
20260906100051604,1,SMALL,2026-09-06 13:22:00
20260906100051605,8,BIG,2026-09-06 13:22:30
20260906100051606,1,SMALL,2026-09-06 13:23:01
20260906100051607,6,BIG,2026-09-06 13:23:31
20260906100051608,7,BIG,2026-09-06 13:24:01
20260906100051609,2,SMALL,2026-09-06 13:24:32
20260906100051610,8,BIG,2026-09-06 13:25:02
20260906100051611,0,SMALL,2026-09-06 13:25:27
20260906100051612,4,SMALL,2026-09-06 13:25:58
20260906100051613,7,BIG,2026-09-06 13:26:28
20260906100051614,3,SMALL,2026-09-06 13:26:58
20260906100051615,2,SMALL,2026-09-06 13:27:29
20260906100051616,0,SMALL,2026-09-06 13:27:59
20260906100051617,3,SMALL,2026-09-06 13:28:29
20260906100051618,1,SMALL,2026-09-06 13:28:59
20260906100051619,8,BIG,2026-09-06 13:29:29
20260906100051620,7,BIG,2026-09-06 13:29:59
20260906100051621,6,BIG,2026-09-06 13:30:30
20260906100051622,9,BIG,2026-09-06 13:30:59
20260906100051623,5,BIG,2026-09-06 13:31:29
20260906100051624,6,BIG,2026-09-06 13:31:59
20260906100051625,5,BIG,2026-09-06 13:32:29
20260906100051626,6,BIG,2026-09-06 13:33:00
20260906100051627,1,SMALL,2026-09-06 13:33:30
20260906100051628,8,BIG,2026-09-06 13:34:00
20260906100051629,7,BIG,2026-09-06 13:34:30
20260906100051630,1,SMALL,2026-09-06 13:35:00
20260906100051631,2,SMALL,2026-09-06 13:35:30
20260906100051632,8,BIG,2026-09-06 13:36:00
20260906100051633,2,SMALL,2026-09-06 13:36:30
20260906100051634,1,SMALL,2026-09-06 13:37:00
20260906100051635,4,SMALL,2026-09-06 13:37:29
20260906100051636,4,SMALL,2026-09-06 13:38:00
20260906100051637,4,SMALL,2026-09-06 13:38:30
20260906100051638,7,BIG,2026-09-06 13:38:59
20260906100051639,4,SMALL,2026-09-06 13:39:29
20260906100051640,7,BIG,2026-09-06 13:39:59
20260906100051641,3,SMALL,2026-09-06 13:40:29
20260906100051642,9,BIG,2026-09-06 13:40:59
20260906100051643,2,SMALL,2026-09-06 13:41:30
20260906100051644,7,BIG,2026-09-06 13:42:00
20260906100051645,6,BIG,2026-09-06 13:42:30
20260906100051646,6,BIG,2026-09-06 13:43:01
20260906100051647,8,BIG,2026-09-06 13:43:31
20260906100051648,7,BIG,2026-09-06 13:44:01
20260906100051649,8,BIG,2026-09-06 13:44:31
20260906100051650,7,BIG,2026-09-06 13:45:01
20260906100051651,6,BIG,2026-09-06 13:45:31
20260906100051652,2,SMALL,2026-09-06 13:46:01
20260906100051653,9,BIG,2026-09-06 13:46:27
20260906100051654,9,BIG,2026-09-06 13:46:58
20260906100051655,6,BIG,2026-09-06 13:47:29
20260906100051656,0,SMALL,2026-09-06 13:48:01
20260906100051657,6,BIG,2026-09-06 13:48:32
20260906100051658,0,SMALL,2026-09-06 13:48:57
20260906100051659,6,BIG,2026-09-06 13:49:29
20260906100051660,0,SMALL,2026-09-06 13:50:00
20260906100051661,9,BIG,2026-09-06 13:50:30
20260906100051662,6,BIG,2026-09-06 13:51:01
20260906100051663,0,SMALL,2026-09-06 13:51:31
20260906100051664,2,SMALL,2026-09-06 13:52:01
20260906100051665,4,SMALL,2026-09-06 13:52:31
20260906100051666,2,SMALL,2026-09-06 13:53:01
20260906100051667,1,SMALL,2026-09-06 13:53:32
20260906100051668,2,SMALL,2026-09-06 13:53:58
20260906100051669,7,BIG,2026-09-06 13:54:28
20260906100051670,1,SMALL,2026-09-06 13:54:58
20260906100051671,2,SMALL,2026-09-06 13:55:28
20260906100051672,8,BIG,2026-09-06 13:55:58
20260906100051673,5,BIG,2026-09-06 13:56:28
20260906100051674,9,BIG,2026-09-06 13:56:58
20260906100051675,8,BIG,2026-09-06 13:57:27
20260906100051676,2,SMALL,2026-09-06 13:57:57
20260906100051677,5,BIG,2026-09-06 13:58:27
20260906100051678,5,BIG,2026-09-06 13:58:57
20260906100051679,2,SMALL,2026-09-06 13:59:27
20260906100051680,7,BIG,2026-09-06 13:59:57
20260906100051681,2,SMALL,2026-09-06 14:00:28
20260906100051682,8,BIG,2026-09-06 14:01:00
20260906100051683,3,SMALL,2026-09-06 14:01:30
20260906100051684,4,SMALL,2026-09-06 14:02:00
20260906100051685,1,SMALL,2026-09-06 14:02:31
20260906100051686,0,SMALL,2026-09-06 14:03:01
20260906100051687,9,BIG,2026-09-06 14:03:31
20260906100051688,4,SMALL,2026-09-06 14:04:01
20260906100051689,0,SMALL,2026-09-06 14:04:32
20260906100051690,3,SMALL,2026-09-06 14:05:02
20260906100051691,0,SMALL,2026-09-06 14:05:27
20260906100051692,1,SMALL,2026-09-06 14:05:58
20260906100051693,4,SMALL,2026-09-06 14:06:28
20260906100051694,2,SMALL,2026-09-06 14:06:59
20260906100051695,0,SMALL,2026-09-06 14:07:29
20260906100051696,7,BIG,2026-09-06 14:07:59
20260906100051697,1,SMALL,2026-09-06 14:08:29
20260906100051698,9,BIG,2026-09-06 14:08:59
20260906100051699,4,SMALL,2026-09-06 14:09:29
20260906100051700,1,SMALL,2026-09-06 14:10:00
20260906100051701,4,SMALL,2026-09-06 14:10:30
20260906100051702,1,SMALL,2026-09-06 14:11:01
20260906100051703,2,SMALL,2026-09-06 14:11:32
20260906100051704,2,SMALL,2026-09-06 14:11:58
20260906100051705,6,BIG,2026-09-06 14:12:28
20260906100051706,1,SMALL,2026-09-06 14:12:59
20260906100051707,8,BIG,2026-09-06 14:13:30
20260906100051708,6,BIG,2026-09-06 14:14:01
20260906100051709,2,SMALL,2026-09-06 14:14:27
20260906100051710,3,SMALL,2026-09-06 14:14:58
20260906100051711,6,BIG,2026-09-06 14:15:29
20260906100051712,7,BIG,2026-09-06 14:16:01
20260906100051713,2,SMALL,2026-09-06 14:16:31
20260906100051714,3,SMALL,2026-09-06 14:16:57
20260906100051715,1,SMALL,2026-09-06 14:17:29
20260906100051716,9,BIG,2026-09-06 14:17:59
20260906100051717,8,BIG,2026-09-06 14:18:30
20260906100051718,9,BIG,2026-09-06 14:19:02
20260906100051719,2,SMALL,2026-09-06 14:19:29
20260906100051720,8,BIG,2026-09-06 14:19:57
20260906100051721,5,BIG,2026-09-06 14:20:28
20260906100051722,6,BIG,2026-09-06 14:20:59
20260906100051723,3,SMALL,2026-09-06 14:21:30
20260906100051724,2,SMALL,2026-09-06 14:21:58
20260906100051725,6,BIG,2026-09-06 14:22:29
20260906100051726,3,SMALL,2026-09-06 14:23:01
20260906100051727,5,BIG,2026-09-06 14:23:27
20260906100051728,7,BIG,2026-09-06 14:23:58
20260906100051729,6,BIG,2026-09-06 14:24:29
20260906100051730,7,BIG,2026-09-06 14:24:59
20260906100051731,4,SMALL,2026-09-06 14:25:30
20260906100051732,9,BIG,2026-09-06 14:26:01
20260906100051733,9,BIG,2026-09-06 14:26:28
20260906100051734,1,SMALL,2026-09-06 14:27:00
20260906100051735,0,SMALL,2026-09-06 14:27:30
20260906100051736,7,BIG,2026-09-06 14:28:01
20260906100051737,5,BIG,2026-09-06 14:28:32
20260906100051738,5,BIG,2026-09-06 14:28:58
20260906100051739,0,SMALL,2026-09-06 14:29:28
20260906100051740,2,SMALL,2026-09-06 14:29:59
20260906100051741,4,SMALL,2026-09-06 14:30:29
20260906100051742,3,SMALL,2026-09-06 14:30:59
20260906100051743,2,SMALL,2026-09-06 14:31:30
20260906100051744,7,BIG,2026-09-06 14:32:01
20260906100051745,5,BIG,2026-09-06 14:32:27
20260906100051746,4,SMALL,2026-09-06 14:32:58
20260906100051747,8,BIG,2026-09-06 14:33:29
20260906100051748,4,SMALL,2026-09-06 14:33:59
20260906100051749,6,BIG,2026-09-06 14:34:28
20260906100051750,8,BIG,2026-09-06 14:34:58
20260906100051751,5,BIG,2026-09-06 14:35:29
20260906100051752,4,SMALL,2026-09-06 14:36:00
20260906100051753,9,BIG,2026-09-06 14:36:31
20260906100051754,1,SMALL,2026-09-06 14:36:57
20260906100051755,2,SMALL,2026-09-06 14:37:29
20260906100051756,8,BIG,2026-09-06 14:38:00
20260906100051757,2,SMALL,2026-09-06 14:38:30
20260906100051758,4,SMALL,2026-09-06 14:39:00
20260906100051759,7,BIG,2026-09-06 14:39:31
20260906100051760,2,SMALL,2026-09-06 14:39:57
20260906100051761,5,BIG,2026-09-06 14:40:28
20260906100051762,6,BIG,2026-09-06 14:40:58
20260906100051763,8,BIG,2026-09-06 14:41:29
20260906100051764,4,SMALL,2026-09-06 14:42:00
20260906100051765,0,SMALL,2026-09-06 14:42:30
20260906100051766,8,BIG,2026-09-06 14:43:01
20260906100051767,7,BIG,2026-09-06 14:43:27
20260906100051768,9,BIG,2026-09-06 14:43:58
20260906100051769,1,SMALL,2026-09-06 14:44:28
20260906100051770,8,BIG,2026-09-06 14:44:59
20260906100051771,7,BIG,2026-09-06 14:45:30
20260906100051772,5,BIG,2026-09-06 14:46:02
20260906100051773,8,BIG,2026-09-06 14:46:30
20260906100051774,8,BIG,2026-09-06 14:47:02
20260906100051775,9,BIG,2026-09-06 14:47:28
20260906100051776,3,SMALL,2026-09-06 14:47:59
20260906100051777,7,BIG,2026-09-06 14:48:30
20260906100051778,7,BIG,2026-09-06 14:49:00
20260906100051779,6,BIG,2026-09-06 14:49:31
20260906100051780,4,SMALL,2026-09-06 14:50:01
20260906100051781,3,SMALL,2026-09-06 14:50:31
20260906100051782,7,BIG,2026-09-06 14:51:02
20260906100051783,9,BIG,2026-09-06 14:51:32
20260906100051784,6,BIG,2026-09-06 14:51:58
20260906100051785,1,SMALL,2026-09-06 14:52:28
20260906100051786,8,BIG,2026-09-06 14:52:58
20260906100051787,3,SMALL,2026-09-06 14:53:28
20260906100051788,9,BIG,2026-09-06 14:53:58
20260906100051789,7,BIG,2026-09-06 14:54:28
20260906100051790,9,BIG,2026-09-06 14:54:59
20260906100051791,6,BIG,2026-09-06 14:55:28
20260906100051792,2,SMALL,2026-09-06 14:55:59
20260906100051793,1,SMALL,2026-09-06 14:56:29
20260906100051794,0,SMALL,2026-09-06 14:56:59
20260906100051795,0,SMALL,2026-09-06 14:57:29
20260906100051796,0,SMALL,2026-09-06 14:57:59
20260906100051797,0,SMALL,2026-09-06 14:58:29
20260906100051798,6,BIG,2026-09-06 14:58:59
20260906100051799,5,BIG,2026-09-06 14:59:29
20260906100051800,0,SMALL,2026-09-06 14:59:59
20260906100051801,8,BIG,2026-09-06 15:00:30
20260906100051802,1,SMALL,2026-09-06 15:01:00
20260906100051803,3,SMALL,2026-09-06 15:01:30
20260906100051804,8,BIG,2026-09-06 15:02:00
20260906100051805,3,SMALL,2026-09-06 15:02:30
20260906100051806,0,SMALL,2026-09-06 15:03:01
20260906100051807,1,SMALL,2026-09-06 15:03:31
20260906100051808,1,SMALL,2026-09-06 15:04:01
20260906100051809,2,SMALL,2026-09-06 15:04:31
20260906100051810,2,SMALL,2026-09-06 15:05:01
20260906100051811,5,BIG,2026-09-06 15:05:32
20260906100051812,1,SMALL,2026-09-06 15:06:02
20260906100051813,4,SMALL,2026-09-06 15:06:27
20260906100051814,7,BIG,2026-09-06 15:06:58
20260906100051815,9,BIG,2026-09-06 15:07:28
20260906100051816,1,SMALL,2026-09-06 15:07:58
20260906100051817,3,SMALL,2026-09-06 15:08:28
20260906100051818,7,BIG,2026-09-06 15:08:58
20260906100051819,6,BIG,2026-09-06 15:09:28
20260906100051820,4,SMALL,2026-09-06 15:09:59
20260906100051821,9,BIG,2026-09-06 15:10:31
20260906100051822,4,SMALL,2026-09-06 15:11:01
20260906100051823,2,SMALL,2026-09-06 15:11:31
20260906100051824,7,BIG,2026-09-06 15:12:01
20260906100051825,2,SMALL,2026-09-06 15:12:31
20260906100051826,9,BIG,2026-09-06 15:13:01
20260906100051827,5,BIG,2026-09-06 15:13:31
20260906100051828,3,SMALL,2026-09-06 15:14:02
20260906100051829,8,BIG,2026-09-06 15:14:32
20260906100051830,2,SMALL,2026-09-06 15:14:57
20260906100051831,2,SMALL,2026-09-06 15:15:28
20260906100051832,1,SMALL,2026-09-06 15:15:59
20260906100051833,1,SMALL,2026-09-06 15:16:29
20260906100051834,1,SMALL,2026-09-06 15:16:59
20260906100051835,0,SMALL,2026-09-06 15:17:30
20260906100051836,0,SMALL,2026-09-06 15:18:01
20260906100051837,4,SMALL,2026-09-06 15:18:31
20260906100051838,4,SMALL,2026-09-06 15:18:57
20260906100051839,4,SMALL,2026-09-06 15:19:28
20260906100051840,4,SMALL,2026-09-06 15:19:59
20260906100051841,8,BIG,2026-09-06 15:20:29
20260906100051842,3,SMALL,2026-09-06 15:20:59
20260906100051843,2,SMALL,2026-09-06 15:21:30
20260906100051844,7,BIG,2026-09-06 15:22:00
20260906100051845,1,SMALL,2026-09-06 15:22:30
20260906100051846,7,BIG,2026-09-06 15:23:01
20260906100051847,7,BIG,2026-09-06 15:23:31
20260906100051848,4,SMALL,2026-09-06 15:23:58
20260906100051849,4,SMALL,2026-09-06 15:24:28
20260906100051850,5,BIG,2026-09-06 15:24:58
20260906100051851,4,SMALL,2026-09-06 15:25:29
20260906100051852,4,SMALL,2026-09-06 15:25:59
20260906100051853,8,BIG,2026-09-06 15:26:30
20260906100051854,1,SMALL,2026-09-06 15:27:02
20260906100051855,0,SMALL,2026-09-06 15:27:27
20260906100051856,5,BIG,2026-09-06 15:27:58
20260906100051857,5,BIG,2026-09-06 15:28:29
20260906100051858,9,BIG,2026-09-06 15:29:01
20260906100051859,3,SMALL,2026-09-06 15:29:28
20260906100051860,5,BIG,2026-09-06 15:29:59
20260906100051861,3,SMALL,2026-09-06 15:30:30
20260906100051862,2,SMALL,2026-09-06 15:31:01
20260906100051863,8,BIG,2026-09-06 15:31:31
20260906100051864,3,SMALL,2026-09-06 15:31:58
20260906100051865,2,SMALL,2026-09-06 15:32:29
20260906100051866,0,SMALL,2026-09-06 15:33:00
20260906100051867,4,SMALL,2026-09-06 15:33:30
20260906100051868,1,SMALL,2026-09-06 15:34:00
20260906100051869,5,BIG,2026-09-06 15:34:32
20260906100051870,2,SMALL,2026-09-06 15:34:57
20260906100051871,9,BIG,2026-09-06 15:35:28
20260906100051872,8,BIG,2026-09-06 15:35:58
20260906100051873,3,SMALL,2026-09-06 15:36:28
20260906100051874,1,SMALL,2026-09-06 15:36:58
20260906100051875,1,SMALL,2026-09-06 15:37:29
20260906100051876,0,SMALL,2026-09-06 15:37:59
20260906100051877,6,BIG,2026-09-06 15:38:30
20260906100051878,9,BIG,2026-09-06 15:39:01
20260906100051879,0,SMALL,2026-09-06 15:39:31
20260906100051880,0,SMALL,2026-09-06 15:40:02
20260906100051881,1,SMALL,2026-09-06 15:40:28
20260906100051882,5,BIG,2026-09-06 15:40:58
20260906100051883,0,SMALL,2026-09-06 15:41:29
20260906100051884,4,SMALL,2026-09-06 15:42:01
20260906100051885,7,BIG,2026-09-06 15:42:27
20260906100051886,5,BIG,2026-09-06 15:42:59
20260906100051887,4,SMALL,2026-09-06 15:43:31
20260906100051888,4,SMALL,2026-09-06 15:44:02
20260906100051889,0,SMALL,2026-09-06 15:44:28
20260906100051890,7,BIG,2026-09-06 15:44:58
20260906100051891,0,SMALL,2026-09-06 15:45:29
20260906100051892,8,BIG,2026-09-06 15:46:00
20260906100051893,5,BIG,2026-09-06 15:46:30
20260906100051894,2,SMALL,2026-09-06 15:47:01
20260906100051895,8,BIG,2026-09-06 15:47:31
20260906100051896,4,SMALL,2026-09-06 15:47:57
20260906100051897,8,BIG,2026-09-06 15:48:28
20260906100051898,0,SMALL,2026-09-06 15:48:58
20260906100051899,7,BIG,2026-09-06 15:49:29
20260906100051900,4,SMALL,2026-09-06 15:49:59
20260906100051901,1,SMALL,2026-09-06 15:50:30
20260906100051902,3,SMALL,2026-09-06 15:51:00
20260906100051903,5,BIG,2026-09-06 15:51:30
20260906100051904,8,BIG,2026-09-06 15:52:00
20260906100051905,0,SMALL,2026-09-06 15:52:31
20260906100051906,6,BIG,2026-09-06 15:53:01
20260906100051907,5,BIG,2026-09-06 15:53:32
20260906100051908,0,SMALL,2026-09-06 15:53:57
20260906100051909,3,SMALL,2026-09-06 15:54:27
20260906100051910,5,BIG,2026-09-06 15:54:57
20260906100051911,4,SMALL,2026-09-06 15:55:28
20260906100051912,6,BIG,2026-09-06 15:55:57
20260906100051913,7,BIG,2026-09-06 15:56:27
20260906100051914,0,SMALL,2026-09-06 15:56:58
20260906100051915,7,BIG,2026-09-06 15:57:29
20260906100051916,1,SMALL,2026-09-06 15:57:59
20260906100051917,3,SMALL,2026-09-06 15:58:30
20260906100051918,1,SMALL,2026-09-06 15:59:00
20260906100051919,6,BIG,2026-09-06 15:59:30
20260906100051920,1,SMALL,2026-09-06 16:00:00
20260906100051921,9,BIG,2026-09-06 16:00:31
20260906100051922,7,BIG,2026-09-06 16:00:58
20260906100051923,4,SMALL,2026-09-06 16:01:28
20260906100051924,6,BIG,2026-09-06 16:01:59
20260906100051925,3,SMALL,2026-09-06 16:02:29
20260906100051926,2,SMALL,2026-09-06 16:03:00
20260906100051927,3,SMALL,2026-09-06 16:03:31
20260906100051928,5,BIG,2026-09-06 16:03:57
20260906100051929,0,SMALL,2026-09-06 16:04:28
20260906100051930,9,BIG,2026-09-06 16:05:00
20260906100051931,0,SMALL,2026-09-06 16:05:32
20260906100051932,1,SMALL,2026-09-06 16:05:57
20260906100051933,6,BIG,2026-09-06 16:06:29
20260906100051934,9,BIG,2026-09-06 16:07:02
20260906100051935,9,BIG,2026-09-06 16:07:28
20260906100051936,0,SMALL,2026-09-06 16:08:01
20260906100051937,6,BIG,2026-09-06 16:08:27
20260906100051938,2,SMALL,2026-09-06 16:08:59
20260906100051939,8,BIG,2026-09-06 16:09:29
20260906100051940,9,BIG,2026-09-06 16:10:00
20260906100051941,0,SMALL,2026-09-06 16:10:30
20260906100051942,3,SMALL,2026-09-06 16:11:01
20260906100051943,2,SMALL,2026-09-06 16:11:32
20260906100051944,6,BIG,2026-09-06 16:11:58
20260906100051945,6,BIG,2026-09-06 16:12:28
20260906100051946,4,SMALL,2026-09-06 16:12:59
20260906100051947,9,BIG,2026-09-06 16:13:30
20260906100051948,9,BIG,2026-09-06 16:14:01
20260906100051949,4,SMALL,2026-09-06 16:14:27
20260906100051950,3,SMALL,2026-09-06 16:14:58
20260906100051951,6,BIG,2026-09-06 16:15:28
20260906100051952,0,SMALL,2026-09-06 16:15:59
20260906100051953,6,BIG,2026-09-06 16:16:29
20260906100051954,7,BIG,2026-09-06 16:16:59
20260906100051955,5,BIG,2026-09-06 16:17:29
20260906100051956,5,BIG,2026-09-06 16:17:59
20260906100051957,4,SMALL,2026-09-06 16:18:30
20260906100051958,8,BIG,2026-09-06 16:19:00
20260906100051959,2,SMALL,2026-09-06 16:19:30
20260906100051960,9,BIG,2026-09-06 16:20:00
20260906100051961,3,SMALL,2026-09-06 16:20:30
20260906100051962,2,SMALL,2026-09-06 16:21:01
20260906100051963,7,BIG,2026-09-06 16:21:32
20260906100051964,4,SMALL,2026-09-06 16:21:57
20260906100051965,8,BIG,2026-09-06 16:22:32
20260906100051966,7,BIG,2026-09-06 16:22:57
20260906100051967,9,BIG,2026-09-06 16:23:28
20260906100051968,1,SMALL,2026-09-06 16:23:58
20260906100051969,8,BIG,2026-09-06 16:24:28
20260906100051970,8,BIG,2026-09-06 16:24:58
20260906100051971,9,BIG,2026-09-06 16:25:28
20260906100051972,1,SMALL,2026-09-06 16:25:58
20260906100051973,6,BIG,2026-09-06 16:26:28
20260906100051974,8,BIG,2026-09-06 16:26:59
20260906100051975,2,SMALL,2026-09-06 16:27:29
20260906100051976,5,BIG,2026-09-06 16:27:59
20260906100051977,3,SMALL,2026-09-06 16:28:29
20260906100051978,7,BIG,2026-09-06 16:28:59
20260906100051979,1,SMALL,2026-09-06 16:29:29
20260906100051980,4,SMALL,2026-09-06 16:30:00
20260906100051981,2,SMALL,2026-09-06 16:30:31
20260906100051982,2,SMALL,2026-09-06 16:31:01
20260906100051983,6,BIG,2026-09-06 16:31:27
20260906100051984,8,BIG,2026-09-06 16:31:57
20260906100051985,2,SMALL,2026-09-06 16:32:27
20260906100051986,1,SMALL,2026-09-06 16:32:58
20260906100051987,1,SMALL,2026-09-06 16:33:28
20260906100051988,4,SMALL,2026-09-06 16:33:59
20260906100051989,0,SMALL,2026-09-06 16:34:29
20260906100051990,7,BIG,2026-09-06 16:35:00
20260906100051991,3,SMALL,2026-09-06 16:35:30
20260906100051992,6,BIG,2026-09-06 16:36:00
20260906100051993,1,SMALL,2026-09-06 16:36:31
20260906100051994,3,SMALL,2026-09-06 16:37:01
